Prov,Mun,Brgy,Area,Lat,Long,Occurance,Elev,Slope,Aspect,HorizontalCurvature,VerticalCurvature,Lithology,SoilType,PGAComp,Landslide
Cotabato,Makilala,Bato,405.225,6.87666,125.119,29/31,665,18.73156738,Northwest,-0.20463036,0.012345894,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.231193543,1
Cotabato,Makilala,Malasila,7433.6,6.90837,125.141,29/31,548,12.21975327,Northeast,-0.030706896,-0.001203497,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.317255706,1
Cotabato,Makilala,Malasila,2566.41,6.90965,125.142,29/31,530,10.76984501,South,0.002789421,-0.006347912,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.317255706,1
Cotabato,Makilala,Malasila,1502.84,6.91004,125.141,29/31,534,8.394395828,Southeast,0.025922144,-0.02269337,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.317255706,1
Cotabato,Makilala,Malasila,702.343,6.91043,125.141,29/31,516,9.535111427,Northeast,-0.001577196,-0.003579372,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.317255706,1
Cotabato,Makilala,Kisante,9634.96,6.92616,125.149,29/31,530,17.89244652,Southwest,-0.010545372,0.014253018,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.398613185,1
Cotabato,Makilala,Kisante,1490.34,6.92989,125.149,29/31,539,9.617257118,Northeast,-0.049047064,-0.018610161,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.39198646,1
Cotabato,Makilala,Malasila,7377.77,6.93023,125.136,29/31,561,20.42084503,East,0.005899001,-0.003884907,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.281308234,1
Cotabato,Makilala,Malasila,1874.03,6.9351,125.128,29/31,377,13.2450161,East,0.005174793,-0.013017292,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.314767808,1
Cotabato,Makilala,Malasila,1095.37,6.93457,125.121,29/31,369,1.19006145,Northeast,-0.003130867,-0.001428713,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.371415079,1
Cotabato,Makilala,Malasila,655.972,6.92682,125.125,29/31,374,4.939397335,Northeast,-0.261590809,0.032181032,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.31288451,1
Cotabato,Makilala,Malasila,12558,6.92204,125.121,29/31,408,18.65558243,Northeast,-0.001866651,-0.000786904,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.311591595,1
Cotabato,Makilala,Santo Niño,2356.67,6.92293,125.117,29/31,388,19.5650177,Southwest,-0.008291985,0.005894781,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.305511296,1
Cotabato,Makilala,Malasila,1524.6,6.927,125.126,29/31,370,14.28850269,West,-8.09E-05,0.001949212,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.31288451,1
Cotabato,Makilala,Malasila,346.925,6.92822,125.122,29/31,372,5.142477512,Southwest,-0.007036684,0.005234069,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.34605816,1
Cotabato,Makilala,Santo Niño,4493.95,6.91572,125.121,29/31,461,21.69864464,Southwest,0.002927273,0.00267006,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.305797279,1
Cotabato,Makilala,Malasila,2215.33,6.91229,125.129,29/31,492,17.11931229,East,0.002971151,-0.001961665,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.263432562,1
Cotabato,Makilala,Santo Niño,3397.1,6.92993,125.103,29/31,316,8.215773582,Southwest,0.024010025,-0.024100384,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.377902865,1
Cotabato,Makilala,Santo Niño,12925.6,6.93097,125.103,29/31,329,4.128992081,Southeast,-0.014928592,-0.002417826,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.377902865,1
Cotabato,Makilala,Santo Niño,2449.4,6.93114,125.098,29/31,280,19.71613693,Southeast,-0.002052784,5.47E-05,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.38507399,1
Cotabato,Makilala,Kawayanon,4324.71,6.93348,125.081,29/31,271,6.046273708,Southwest,0.005188612,0.001552369,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.288471073,1
Cotabato,Makilala,Santo Niño,2328.19,6.91891,125.096,29/31,364,27.6673069,North,-0.010969398,-0.00563975,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.265519798,1
Cotabato,Makilala,Santo Niño,2693.29,6.91962,125.097,29/31,363,16.98036575,Southwest,0.025031082,0.00325771,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.265519798,1
Cotabato,Makilala,Santo Niño,4956.88,6.9219,125.095,29/31,388,22.05754852,Northwest,0.021371791,0.001909943,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.265519798,1
Cotabato,Makilala,Santo Niño,12562.4,6.91667,125.098,29/31,319,17.42902756,East,-0.025559146,0.004630113,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.31492421,1
Cotabato,Makilala,Santo Niño,482.872,6.92054,125.094,29/31,422,27.01939011,Northeast,-0.043114103,-0.006984573,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.265519798,1
Cotabato,Makilala,Santa Felomina,329.135,6.92085,125.091,29/31,519,22.85716057,Southwest,0.001022479,0.002126693,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.238399938,1
Cotabato,Makilala,Santa Felomina,1555.55,6.92142,125.091,29/31,503,34.83817673,Southeast,-0.017274057,0.00034986,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.238399938,1
Cotabato,Makilala,Santa Felomina,436.619,6.92479,125.084,29/31,414,7.201712608,East,-0.008018564,7.09E-06,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.208757058,1
Cotabato,Makilala,Santa Felomina,600.444,6.92536,125.085,29/31,448,21.12258148,Southeast,0.026913675,-0.01042804,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.208757058,1
Cotabato,Makilala,Santa Felomina,247.163,6.92574,125.087,29/31,480,5.307585716,Northeast,-0.004495091,-0.002326651,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.208757058,1
Cotabato,Makilala,Santa Felomina,252.201,6.92737,125.084,29/31,413,19.66664124,Northeast,-0.077146418,-0.026466453,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.208757058,1
Cotabato,Makilala,Santo Niño,360.789,6.91547,125.087,29/31,572,25.05938721,Southeast,0.018699616,-0.004236651,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.29888612,1
Cotabato,Makilala,Santo Niño,230.25,6.91471,125.084,29/31,635,18.01206779,East,0.015655354,-0.026463168,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.29888612,1
Cotabato,Makilala,Santo Niño,1048.21,6.91639,125.093,29/31,490,20.11494637,Southeast,-0.040123932,-0.002928739,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.287299275,1
Cotabato,Makilala,Kawayanon,661.765,6.91449,125.073,29/31,407,21.7022171,Southeast,0.077976465,-0.015555195,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.270758241,1
Cotabato,Makilala,Santo Niño,3635.24,6.91085,125.095,29/31,444,26.01063919,West,-0.01065288,0.023766754,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.340172648,1
Cotabato,Makilala,Santo Niño,1147.06,6.91009,125.095,29/31,389,17.67771721,Southwest,0.014835496,-4.95E-05,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.340172648,1
Cotabato,Makilala,Santo Niño,242.133,6.90925,125.096,29/31,352,25.69923401,Southeast,0.002340338,-0.00346829,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.340172648,1
Cotabato,Makilala,Santo Niño,298.147,6.90974,125.096,29/31,339,22.07361412,East,-0.016854631,0.001487216,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.340172648,1
Cotabato,Makilala,Santo Niño,223.321,6.91034,125.095,29/31,404,23.8790493,Southeast,-0.053394593,0.01214357,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.340172648,1
Cotabato,Makilala,Kawayanon,235.632,6.92025,125.077,29/31,554,26.60960007,Southeast,-0.003584779,-0.00032573,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.242741332,1
Cotabato,Makilala,Kawayanon,443.193,6.92011,125.077,29/31,545,18.92361832,Northeast,-0.002604305,-0.003341422,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.242741332,1
Cotabato,Makilala,Santa Felomina,506.584,6.91917,125.078,29/31,506,18.97578812,South,0.014254514,0.000568768,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.260472536,1
Cotabato,Makilala,Villaflores,1790.54,6.86403,125.055,29/31,277,31.98038673,Southwest,-0.005225495,0.000682225,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.309927076,1
Cotabato,Makilala,Villaflores,260.277,6.86478,125.056,29/31,253,29.1354866,East,-0.004093315,-0.006609359,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.309927076,1
Cotabato,Makilala,Villaflores,206.356,6.86444,125.056,29/31,254,29.82505989,Southeast,-0.012038413,-0.001863536,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.309927076,1
Cotabato,Makilala,Villaflores,237.656,6.86479,125.056,29/31,284,21.53058815,Northwest,-0.007739577,0.003018661,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.309927076,1
Cotabato,Makilala,Villaflores,632.096,6.86217,125.058,29/31,238,18.74433327,Northeast,-0.038615979,-0.003653743,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.379676193,1
Cotabato,Makilala,Villaflores,15787.8,6.86161,125.059,29/31,220,32.1544342,North,-0.008878748,-0.00092208,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.379676193,1
Cotabato,Makilala,Villaflores,453.549,6.86037,125.06,29/31,251,13.95794868,Northeast,-0.04753077,-0.006832195,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.379676193,1
Cotabato,Makilala,Villaflores,186.962,6.86042,125.061,29/31,241,17.80979347,West,0.050684981,0.004755548,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.379676193,1
Cotabato,Makilala,Villaflores,4820.78,6.84863,125.061,29/31,346,22.41384697,Southeast,-0.002928753,0.006420487,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.370153397,1
Cotabato,Makilala,Villaflores,703.075,6.84924,125.062,29/31,296,1.19006145,Northeast,0.000855111,-0.019090269,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.370153397,1
Cotabato,Tulunan,Magbok,14237.7,6.83832,125.069,29/31,321,7.253257751,Northwest,-0.000123228,0.008371647,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.419779033,1
Cotabato,Tulunan,Magbok,1595.47,6.83659,125.07,16,306,5.427904606,West,-0.000463905,0.000604189,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.396280378,1
Cotabato,Makilala,Malungon,755.121,6.84185,125.092,29/31,560,18.53412247,Southwest,-0.0080598,0.003428237,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.295565069,1
Cotabato,Makilala,Malungon,2001.76,6.84192,125.093,29/31,592,30.97162056,Southeast,-0.010651423,-0.000459901,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.256743282,1
Cotabato,Makilala,Malungon,8346.13,6.84139,125.094,29/31,598,38.52342606,Southwest,0.005340829,0.000351274,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.256743282,1
Cotabato,Makilala,Malungon,814.502,6.84162,125.096,29/31,689,32.7510643,Northeast,-0.00501278,-0.001544406,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.256743282,1
Cotabato,Makilala,Malungon,2151.49,6.84204,125.098,29/31,671,34.07112885,Northwest,0.017022461,0.01585375,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.244564906,1
Cotabato,Makilala,Malungon,1737.09,6.84217,125.098,29/31,679,28.95875168,North,0.033859286,-0.000574228,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.244564906,1
Cotabato,Makilala,Malungon,831.226,6.8422,125.099,29/31,662,31.09679604,North,-0.071450941,-8.80E-05,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.244564906,1
Cotabato,Makilala,Malungon,798.647,6.84234,125.099,29/31,652,29.04365158,Southwest,-0.000920272,-9.15E-05,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.244564906,1
Cotabato,Makilala,Malungon,3658.09,6.84242,125.099,29/31,672,35.02102661,Northwest,0.001641934,0.001990023,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.244564906,1
Cotabato,Makilala,Malungon,4160.07,6.84253,125.1,29/31,669,28.71323586,North,0.024767976,0.002378876,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.249001414,1
Cotabato,Makilala,Malungon,1050.25,6.8416,125.101,29/31,647,21.60303307,Northeast,-0.006164325,-0.007535317,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.244564906,1
Cotabato,Makilala,Malungon,3612.31,6.84226,125.101,29/31,680,35.95035172,Southeast,-0.031347293,0.004177519,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.244564906,1
Cotabato,Makilala,Malungon,4661.76,6.84203,125.102,29/31,667,15.31086445,South,0.010856807,-0.00089073,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.244564906,1
Cotabato,Makilala,Malungon,1649.27,6.84209,125.101,29/31,680,17.62839317,Southeast,0.013135127,-0.001929551,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.244564906,1
Cotabato,Makilala,Malungon,7773.96,6.84263,125.102,29/31,682,23.37697411,West,-0.024325285,0.015598249,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.249001414,1
Cotabato,Makilala,Malungon,108.981,6.84399,125.103,29/31,691,26.0730381,Northwest,-0.014187664,0.033951338,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.298236787,1
Cotabato,Makilala,Malungon,1197.74,6.84344,125.103,29/31,656,42.26020813,Northeast,-0.017296094,-0.001722031,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.298236787,1
Cotabato,Makilala,Malungon,153.225,6.84381,125.103,29/31,691,26.0730381,Northwest,-0.014187664,0.033951338,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.298236787,1
Cotabato,Makilala,Malungon,125.776,6.84341,125.102,29/31,697,36.9213028,Northwest,0.915585339,0.017889053,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.249001414,1
Cotabato,Makilala,Malungon,328.343,6.84695,125.109,29/31,645,27.50022125,Northeast,0.008242202,-0.00251354,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.259038925,1
Cotabato,Makilala,Malungon,211.372,6.84848,125.11,29/31,664,33.59917068,Southeast,0.004247221,-0.003346082,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.293092161,1
Cotabato,Makilala,Malungon,1824.08,6.84897,125.111,29/31,552,30.44614601,South,-0.101316311,0.045595013,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.293092161,1
Cotabato,Makilala,Malungon,1372.64,6.84889,125.114,29/31,450,17.80157089,East,-0.009904191,-0.001227222,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.238369942,1
Cotabato,Tulunan,Bacong,2249.21,6.78689,125.051,29/31,665,23.77989769,Northeast,-0.002431598,-0.003173272,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.316972971,1
Cotabato,Makilala,Batasan,7520.22,6.95452,125.177,29/31,765,25.87142181,North,0.02288666,0.002411102,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.195004851,1
Cotabato,Makilala,Batasan,11154.7,6.94618,125.187,29/31,895,31.2861557,Northeast,-0.010529432,-0.012314382,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.190963775,1
Cotabato,Makilala,Batasan,4186.83,6.95111,125.188,29/31,858,30.77271843,Southeast,-0.010284488,-0.00090734,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.201688513,1
Cotabato,Makilala,Batasan,3300.84,6.94486,125.18,29/31,675,3.857906342,Southwest,-0.004808459,-0.000554977,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.193836853,1
Cotabato,Makilala,Batasan,1790.43,6.9481,125.182,29/31,820,34.14628983,Northwest,-0.015496271,0.009516781,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.197947279,1
Cotabato,Makilala,Batasan,3150.44,6.94883,125.184,29/31,797,41.66757584,Southwest,-0.005670144,-0.001880174,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.20036161,1
Cotabato,Makilala,Biangan,3286,6.93028,125.191,29/31,836,46.48949814,Northwest,0.013174913,0.001435565,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.185764998,1
Cotabato,Makilala,Biangan,2286.91,6.93074,125.191,29/31,838,43.04627228,West,0.002317105,0.004794725,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.185764998,1
Cotabato,Makilala,Biangan,3462.93,6.9318,125.191,29/31,805,18.63323402,East,0.002005033,-0.02778138,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.185764998,1
Cotabato,Makilala,Batasan,11747,6.93533,125.192,29/31,831,8.500876427,East,-0.022113604,-0.005833647,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.189849928,1
Cotabato,Makilala,Batasan,3227.55,6.93418,125.194,29/31,852,23.08528519,North,-0.01363368,-0.001072124,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.183048725,1
Cotabato,Makilala,Batasan,3580.48,6.93974,125.194,29/31,904,41.34797668,South,-0.001231756,-0.00138417,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.190772459,1
Cotabato,Makilala,Batasan,1837.68,6.94744,125.189,29/31,926,38.48794556,Northwest,0.012713287,0.014847977,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.19533214,1
Cotabato,Makilala,Batasan,3274.27,6.94899,125.191,29/31,893,33.92113113,East,-0.002222707,-0.012132178,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.201688513,1
Cotabato,Makilala,Batasan,2187.68,6.94855,125.191,29/31,937,29.22016716,West,0.112234637,-0.009610872,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.201688513,1
Cotabato,Makilala,Biangan,8072.41,6.93693,125.183,29/31,772,21.93357658,Southwest,-0.010264683,0.016479198,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.196371973,1
Cotabato,Makilala,Biangan,4811.17,6.93087,125.181,29/31,722,34.93997574,Southwest,-0.001965169,0.010524789,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.243738979,1
Cotabato,Makilala,Biangan,3330.3,6.93115,125.179,29/31,687,23.35447693,South,0.003053096,-0.002031255,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.243738979,1
Cotabato,Makilala,Biangan,3378.19,6.93211,125.177,29/31,676,26.62812424,Southwest,0.012635468,-0.006726524,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.26836437,1
Cotabato,Makilala,Old Balutakan,15915,6.90558,125.187,29/31,638,14.34408092,Southwest,0.003225765,-0.000714153,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.244020045,1
Cotabato,Tulunan,Magbok,588.311,6.81313,125.051,29/31,445,13.30597401,West,-0.006313064,0.0030884,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.391512483,1
Cotabato,Tulunan,Magbok,883.548,6.81319,125.051,29/31,469,20.97204781,West,-0.008435835,0.013888449,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.391512483,1
Cotabato,Tulunan,Daig,442.918,6.81311,125.052,29/31,486,26.13147163,Northeast,-0.011550242,-0.002446658,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.391512483,1
Cotabato,Tulunan,Bacong,931.821,6.8134,125.047,29/31,331,25.2436924,Southwest,0.00939048,0.000447872,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.314760655,1
Cotabato,Tulunan,Bacong,880.697,6.81362,125.047,29/31,365,26.97032738,Southeast,0.02915589,-0.010718098,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.314760655,1
Cotabato,Tulunan,Bacong,1586.49,6.81277,125.045,29/31,339,26.92259598,North,-0.004065413,-0.001569844,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.314760655,1
Cotabato,Tulunan,Bacong,970.075,6.81167,125.047,29/31,340,12.41508579,East,-0.002761657,-0.001661565,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.328742385,1
Cotabato,Tulunan,Bacong,1941.72,6.80912,125.047,29/31,400,19.17995834,Southwest,0.008236079,0.001411109,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.328742385,1
Cotabato,Tulunan,Bacong,497.732,6.8092,125.047,29/31,390,8.343781471,West,0.029998349,0.001023539,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.328742385,1
Cotabato,Tulunan,Bacong,5860.49,6.80895,125.048,29/31,398,15.9628334,South,-0.000224173,0.000861217,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.399162859,1
Cotabato,Tulunan,Bacong,112.743,6.8093,125.045,29/31,447,10.37606716,Southeast,-0.019216523,-0.00077764,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.328742385,1
Cotabato,Tulunan,Bacong,129.717,6.80939,125.045,29/31,442,16.78232002,South,-0.030366106,0.001753745,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.328742385,1
Cotabato,Tulunan,Bacong,1687.55,6.80415,125.049,29/31,507,37.90299225,West,0.003722974,0.005650047,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.414522857,1
Cotabato,Tulunan,Bacong,527.53,6.80453,125.049,29/31,515,37.45510101,Northwest,0.018999042,0.001813522,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.414522857,1
Cotabato,Tulunan,Bacong,669.829,6.80604,125.048,29/31,485,15.88579464,North,0.005075783,0.002223246,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.414522857,1
Cotabato,Tulunan,Bacong,554.766,6.80568,125.048,29/31,484,24.0004921,West,0.029955134,0.011128194,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.414522857,1
Cotabato,Tulunan,Bacong,774.156,6.80643,125.05,29/31,413,12.72803211,Northeast,-0.0109808,-0.009714254,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.414522857,1
Cotabato,Tulunan,Daig,131.031,6.80567,125.05,29/31,423,20.95881271,Southeast,0.015988229,-0.001125829,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.414522857,1
Cotabato,Tulunan,Daig,89.8299,6.80563,125.051,29/31,423,20.17896461,East,0.005624502,-0.001297309,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.414522857,1
Cotabato,Tulunan,Daig,144.82,6.80547,125.051,29/31,423,20.17896461,East,0.005624502,-0.001297309,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.414522857,1
Cotabato,Tulunan,Daig,230.614,6.80449,125.054,29/31,470,16.13733292,North,0.024531174,0.000505155,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.459495038,1
Cotabato,Tulunan,Daig,183.911,6.80453,125.054,29/31,463,13.73609161,North,0.021197647,0.000657038,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.459495038,1
